EventCount;s1;sd;dt;s2d;s3d;s4d;s5d;s6d;s7d;s8d;s9d;s10d;s2;s3;s4;s5;s6;s7;s8;s9;s10;s234;s567;s8910;s99
101;1;6;18;0;0;0;0;6.18524093390096;0;0;0;0;101.06436740118005;12.155889310900248;0.9204165200641604;98.99940959310997;19.113869173406997;0.9164373460673684;78.99940959310997;12.021248706456511;0.9164373460673684;743.8594002823451;1151.7265587903416;578.0183101352252;744.3082063787097
102;1;6;18;0;0;0;0;6.4111254826176;0;0;0;0;100.7413360416731;11.904741931208344;0.768173925587652;98.86367595032449;19.07773835701434;0.756582621867035;78.86367595032449;11.872175615705544;0.756582621867035;862.5130912069566;1371.5422764844766;680.8522619451343;862.9420146192366
103;1;6;18;0;0;0;0;6.64808395586483;0;0;0;0;100.39025759850153;11.55087649043147;0.829071154805139;98.9412622482337;18.974367762088043;0.820524712545396;78.9412622482337;11.650325784155623;0.820524712545396;783.3773486070148;1280.0461439801984;627.0800748815458;783.7427991199968
104;3;6;18;0;0;0;0;6.89538518841607;0;0;0;0;100.29864317771872;11.37847973767704;1.0494755548168253;99.26769126624198;18.826172331885083;1.0494755548168253;79.10653986289776;11.238448056742005;1.047119576016024;568.3701003959336;930.7260641317071;444.5774034185045;444.8447384498781
105;3;6;18;0;0;0;0;7.15226610115772;0;0;0;0;100.15306452038313;11.090768477811402;1.232938800157877;99.7846420337978;18.666901528390262;1.232938800157877;79.7054057682558;11.038898891327973;1.221846476340835;368.184521255734;617.4127372298743;300.83390382899097;300.9824403503564
106;3;2;18;3.81934813810897;0;0;0;0;0;0;0;0;101.96925680144747;10.826806313867005;1.202239186886092;100.35985930329645;14.826806313867005;1.202239186886092;80.48373201299327;10.910787480439186;1.192608749415326;397.73840324645516;536.0873538694734;324.2418713125386;324.26752377200086
107;3;2;18;3.64640730914272;0;0;0;0;0;0;0;0;101.83674798943997;10.624778629647057;0.9856017978650295;100.8382478004523;14.624778629647057;0.9856017978650295;80.97576309724937;10.767398652027387;0.9862874265381232;597.6512806520088;814.5880480254177;481.10467067075984;481.01978175300104
108;1;2;14;3.00470206499036;0;0;0;0;0;0;0;0;103.07537589526365;10.584864393983928;0.792573380462998;101.10261589345052;14.514729706646005;0.782202049486148;81.10261589345052;10.514729706646005;0.782202049486148;765.925632576493;1040.9742222687876;604.9251003344585;765.7560636206505
109;1;2;14;3.00423174962556;0;0;0;0;0;0;0;0;102.93693916967811;10.44642857361785;0.789566411793326;101.11840935648672;14.513260729418132;0.779044732382992;81.11840935648672;10.513260729418132;0.779044732382992;757.1924549792809;1044.2921945520634;606.853227887571;756.9724893294821
110;2;2;14;3.03943895653073;0;0;0;0;0;0;0;0;101.5068600871664;10.620594296856519;0.9790326693394894;101.10865522833427;14.478240473748532;0.9800311136566566;80.94361798722312;10.620594296856519;0.9790326693394894;601.3712954776441;815.3737903752436;479.5456028077673;815.1397882411432
111;2;2;14;3.11014413345893;0;0;0;0;0;0;0;0;101.49726635473337;10.820535036935329;1.198297873409461;100.70726053717935;14.733538994986828;1.18885511753282;80.69991687245536;10.820535036935329;1.198297873409461;399.7028638685918;553.0360879207396;317.80154329618205;552.8200461929374
112;1;2;14;3.21598669306162;0;0;0;0;0;0;0;0;103.11440186122131;11.131678929976111;1.224046597299306;100.51765066607084;15.083333431000476;1.235248927164271;80.51765066607084;11.083333431000476;1.235248927164271;390.0839252095567;499.24422171235807;293.8562141860099;389.90810167916663
113;1;2;14;3.35642685183792;0;0;0;0;0;0;0;0;103.20149417196754;11.510174588341338;1.0532506687526308;100.47840102682153;15.370936177243074;1.0559132021902624;80.47840102682153;11.370936177243074;1.0559132021902624;587.695782603258;760.5369141337832;450.63282630194993;587.569340536056
114;1;2;14;3.53074838296148;0;0;0;0;0;0;0;0;103.14864809237865;11.745792244479466;0.833496320932828;100.57983175629046;15.643676074291484;0.82517113697947;80.57983175629046;11.643676074291484;0.82517113697947;814.523347216261;1067.4697137318612;636.5350371776406;814.4416004758583
115;1;2;14;3.73806226894534;0;0;0;0;0;0;0;0;103.00632532141175;11.838304092384677;0.766824687776326;100.73787949318123;15.867195299044962;0.755165922165142;80.73787949318123;11.867195299044962;0.755165922165142;878.1258197252336;1163.907576130749;697.6714505757147;878.0721790043177
116;3;2;14;3.9773112355175;0;0;0;0;0;0;0;0;101.06451741298486;12.018354929082031;0.9102600294019838;100.8252778473105;16.018354929082033;0.9102600294019838;80.99184784351677;11.885018787738321;0.9145333613352228;745.2241523516698;990.9015995312534;587.3340269429946;587.2842512717349
117;3;2;14;4.24727514358425;0;0;0;0;0;0;0;0;101.00641485677943;12.08906801526217;1.147860651749563;100.72976089936161;16.089068015262168;1.147860651749563;80.76342794420577;11.973875572675318;1.140819668332917;501.1764272858894;665.1774978262484;403.11490746369196;403.04284211818043
118;1;2;14;4.54657721178326;0;0;0;0;0;0;0;0;103.30444637309897;12.096228714849584;1.237637021688501;100.40679149903906;16.08737005820239;1.249518872772926;80.40679149903906;12.08737005820239;1.249518872772926;408.655097916255;510.0717373418339;306.9076189473718;408.5388069095558
119;1;2;14;4.87369103789232;0;0;0;0;0;0;0;0;103.6994295496504;12.160306401624267;1.115971993222951;99.90394544927385;16.03554125381067;1.121770592884099;79.90394544927385;12.03554125381067;1.121770592884099;553.9703871085659;695.4150676903696;417.45693779534247;553.7975151446417
120;2;2;14;5.22694838328514;0;0;0;0;0;0;0;0;101.36947321950647;11.965628799225527;0.882066991471492;99.23232441808888;16.091591936689664;0.887682849020468;79.34617935807258;11.965628799225527;0.882066991471492;770.8981418457369;1007.9214418991824;603.4146206643841;1007.6927803413505
121;2;2;14;5.60454768073482;0;0;0;0;0;0;0;0;101.72149056346244;11.91318830186625;0.750790454224061;99.01999596865029;15.92453950130517;0.762657575451487;78.88794010772251;11.91318830186625;0.750790454224061;886.0273108949089;1140.0650743284202;687.1396501221799;1139.7956331036935
122;2;2;14;6.00456322217577;0;0;0;0;0;0;0;0;102.18447273389467;11.91038575196902;0.848636024074325;98.74084774900224;15.79668877296732;0.855843832451738;78.65227452010673;11.91038575196902;0.848636024074325;804.4831745118336;1022.5619598752324;619.2176736409691;1022.2793029891723
123;2;2;14;6.4249549795686;0;0;0;0;0;0;0;0;102.73604057075599;11.979717278371211;1.0856449353399156;98.53367478243378;15.84550459908257;1.0815666050856338;78.68268773081948;11.979717278371211;1.0856449353399156;573.9501721436949;733.7342802122165;439.5725386820807;733.4743840651397
124;2;2;14;6.86357900878174;0;0;0;0;0;0;0;0;103.34340761134223;12.129492067929302;1.243912288025843;98.86803770339931;16.098158206738216;1.232297417167469;78.92808283605568;12.129492067929302;1.243912288025843;402.4918407541556;528.5228694081944;307.4014112961561;528.3242194069529
125;3;2;14;7.3181983834319;0;0;0;0;0;0;0;0;103.9675083060052;12.351904622178958;1.177927807959958;99.26700909537017;16.351904622178957;1.177927807959958;79.41061529998252;12.452257786561006;1.16945505519996;491.6418392090287;621.4276193106639;386.29426033498106;386.1912295215883
126;3;2;14;7.78649460292233;0;0;0;0;0;0;0;0;104.56806510691891;12.624053694413595;0.9483573218118148;99.56068781063206;16.624053694413597;0.9483573218118148;79.67668312904887;12.763829647838252;0.9508164969636332;769.6268825942304;964.9551871235527;590.8842162465933;590.9009100642372
127;3;2;14;8.26607941649884;0;0;0;0;0;0;0;0;105.10883238069576;12.911731607625166;0.766266875827477;99.71204558074831;16.911731607625168;0.766266875827477;79.62301229057374;12.962420983123637;0.777397024597597;977.8232315582205;1214.9890198862533;735.6257495879969;735.7714276616163
128;3;2;14;8.75450700302309;0;0;0;0;0;0;0;0;105.56222754143232;13.175305736866997;0.799069586291828;99.70549996747022;17.175305736866996;0.799069586291828;79.54761669880573;13.090304956372023;0.808637701230312;969.9177415919902;1194.2334949198519;719.0032661646248;719.2701778938675
129;2;2;14;9.249286444346652;0;0;0;0;0;0;0;0;105.91265541226147;13.376634551485125;1.0166067924813942;99.77621601319528;17.234092940582602;1.015815992839423;79.6105712344695;13.376634551485125;1.0166067924813942;745.5733678161541;906.0779703082732;560.419540781146;906.4420152853872
130;2;2;14;9.747894428675297;0;0;0;0;0;0;0;0;106.15803555186483;13.485772396317191;1.218875790249714;99.51376452440823;17.416742054706578;1.208453133571156;79.5479638427494;13.485772396317191;1.218875790249714;493.4823077622059;614.3628802389474;369.783715107706;614.7870035971519
131;2;2;14;10.247788119135624;0;0;0;0;0;0;0;0;106.3093220671337;13.486254212932755;1.219911395859869;99.47380296397886;17.554201318341118;1.209439424628447;79.63290038252204;13.486254212932755;1.219911395859869;492.80919871254997;617.3522816500617;369.14755042727757;617.7920286224783
132;2;2;14;10.746418121917587;0;0;0;0;0;0;0;0;106.38811725960414;13.378006990045634;1.0187614782898233;99.98494131984518;17.520461287114657;1.0178680745617363;79.92028326273822;13.378006990045634;1.0187614782898233;746.387807651888;920.0034621967744;560.6972521737005;920.4137329443275
133;3;2;14;11.24124148785649;0;0;0;0;0;0;0;0;106.4227752952761;13.177362681675943;0.800362344103104;100.37550910067625;17.177362681675945;0.800362344103104;80.24906974832248;13.26335234664201;0.809868899145813;976.6770561754714;1200.8040733428556;733.9836714047171;734.3255055780027
134;3;2;14;11.72973468114808;0;0;0;0;0;0;0;0;106.4436236393407;12.91417026230277;0.76550915007177;100.88378667759073;16.91417026230277;0.76550915007177;80.95958200990582;12.864636793757738;0.776675381020734;991.1497777212726;1230.3401661952598;742.8586613346855;743.1048799227935
135;2;2;14;12.20940644905814;0;0;0;0;0;0;0;0;106.47806197500844;12.6265279403779;0.9462457620544912;101.16534755648713;16.48701218086677;0.948805487670944;81.29431024363939;12.6265279403779;0.9462457620544912;786.142892040661;971.8174642556556;600.2076200108298;971.9562042520633
136;2;2;14;12.67781052699203;0;0;0;0;0;0;0;0;106.54631018394046;12.354085689185968;1.176403772503944;101.59811835123804;16.252857784593388;1.168003592860899;81.48068186991382;12.354085689185968;1.176403772503944;505.778093227798;647.2758283901712;386.7909066012647;647.3113860020528
137;2;2;14;13.13255811413145;0;0;0;0;0;0;0;0;106.6584671306764;12.131125582052954;1.244376968040948;101.49844670260683;16.161254001024936;1.232739969562807;81.39196688877196;12.131125582052954;1.244376968040948;414.8895042895212;544.0261842397097;316.6056451407562;543.9770660506326
138;2;2;14;13.57133005601234;0;0;0;0;0;0;0;0;106.81332809855923;11.98066641792355;1.087671106163234;100.93488841275328;16.114451231001578;1.0834962915840323;81.07271014522188;11.98066641792355;1.087671106163234;594.4809268241543;761.6003035486684;451.21878257370554;761.4948848526599
139;2;2;14;13.99188867191577;0;0;0;0;0;0;0;0;106.99912481565953;11.910652763515532;0.850360833595064;100.56335896840487;16.025092830535943;0.857486508185775;80.64345321178902;11.910652763515532;0.850360833595064;840.7564026641131;1054.493607933229;633.6640578842597;1054.3642231936492
140;2;2;14;14.39208916675311;0;0;0;0;0;0;0;0;107.1960431577344;11.912910550385636;0.750628120523219;100.40327647395868;15.902790201497272;0.762502971926876;80.25012093118556;11.912910550385636;0.750628120523219;933.8320909846979;1154.5831542340454;699.0942578045808;1154.4597195589408
141;2;2;14;14.76989056924626;0;0;0;0;0;0;0;0;107.38008879319985;11.965050139051408;0.880166763404984;100.05466180017564;15.83967397634985;0.885873108004746;80.00388874069613;11.965050139051408;0.880166763404984;818.4518314111756;1002.5869693185176;609.79023202284;1002.4913115997917
142;2;2;14;15.12336614062003;0;0;0;0;0;0;0;0;107.52765537456673;12.034963975823192;1.119879531372921;99.77425873609965;15.909602265094454;1.114170982259925;79.9371346336666;12.034963975823192;1.119879531372921;563.953251738527;699.9053637655012;419.2484887192963;699.8472925749205
143;2;2;14;15.45071320072271;0;0;0;0;0;0;0;0;107.62003754221264;12.08709618539376;1.249375611049379;99.97452595779671;16.077005905346695;1.23750058195179;79.99411689967393;12.08709618539376;1.249375611049379;410.946361518808;525.840015319028;305.45697654060865;525.8158472792176
144;2;2;14;15.75026232146462;0;0;0;0;0;0;0;0;107.6471397808106;12.089340647121555;1.14959690398159;100.2267137483892;16.203798754697722;1.142473241887229;80.0600872218914;12.089340647121555;1.14959690398159;532.0773643809953;674.5440575846904;395.72031628405614;674.5378482168618
145;1;2;14;16.02048584068717;0;0;0;0;0;0;0;0;115.75377782620109;12.153084565352883;0.9164566602805686;100.01604617248415;16.0193103264084;0.9122794932945972;80.01604617248415;12.019310326408403;0.9122794932945972;856.2073012525938;980.4501651102398;588.5300783487039;856.194538936545
146;1;2;14;16.26000565304442;0;0;0;0;0;0;0;0;115.68016169643084;11.898933408355099;0.767249439932103;99.79534414866998;15.868834456396351;0.755611911928708;79.79534414866998;11.868834456396351;0.755611911928708;990.8147593547268;1152.6525929841869;689.332486821232;990.7678209506971
147;1;2;14;16.46760023816379;0;0;0;0;0;0;0;0;115.53265774902837;11.544611826404545;0.83203201112586;99.41753897257937;15.645860999053973;0.823633611682153;79.41753897257937;11.645860999053973;0.823633611682153;898.1337407290092;1057.0372435050072;628.5152804419984;898.0280813093532
148;3;2;14;16.64221089024366;0;0;0;0;0;0;0;0;107.27871676243676;11.373411620502184;1.0538057554997549;98.98468091119554;15.373411620502184;1.0538057554997549;79.03221613633718;11.233902345643981;1.0512435766664332;603.0666123846938;752.140892372471;440.80551676516825;440.6254262893182
149;3;2;14;16.78294711731728;0;0;0;0;0;0;0;0;107.1870596364556;11.085770205338568;1.234509135848837;98.64132621821102;15.085770205338568;1.234509135848837;78.80776964263235;11.036265012196237;1.22334203414175;392.1044890024706;491.0435101433276;296.15227472418667;295.8951078887239
150;3;2;14;16.88909118264779;0;0;0;0;0;0;0;0;107.15372376040936;10.822587143957152;1.199605898192788;98.51517149531959;14.822587143957152;1.199605898192788;78.54594376468415;10.908600878800856;1.190100855421703;420.6451658887275;529.6691428383447;318.3677450631741;318.0458038903946
151;3;2;14;16.96010176509375;0;0;0;0;0;0;0;0;107.20001343904761;10.62195958047042;0.9811859182680522;98.6635730116081;14.62195958047042;0.9811859182680522;78.51160717512745;10.76441161215752;0.9820818269219544;633.1452800014391;802.1697994561613;469.29495428054224;468.93462694687383
152;3;2;14;16.99561671977759;0;0;0;0;0;0;0;0;107.33622784788572;10.513734123285447;0.780063518322086;99.04877802052661;14.513734123285447;0.780063518322086;78.94650960196472;10.581654710834027;0.790536684116272;802.2187572092537;1021.9220697371929;587.6630487293507;587.3013060229669
153;1;2;14;16.99545492497809;0;0;0;0;0;0;0;0;115.98819239447162;10.44518274153862;0.791571147944516;99.5524875424509;14.514239473088885;0.781149705341742;79.5524875424509;10.514239473088885;0.781149705341742;851.3679836428345;1026.0503386385637;593.9554832230231;851.0468161564994
154;1;2;14;16.95961720582804;0;0;0;0;0;0;0;0;116.19096967889126;10.480855442399127;0.9842341371336732;100.0236141813768;14.623399052532356;0.983445843990357;80.0236141813768;10.623399052532356;0.983445843990357;674.0430182234269;810.5579597887627;471.10190227801996;673.8027756512306
155;1;2;14;16.88828633010606;0;0;0;0;0;0;0;0;116.55020411923806;10.739768004418021;1.19139218793413;100.33896422080811;14.824744555351256;1.200961797330836;80.33896422080811;10.824744555351256;1.200961797330836;463.5966393014466;537.6732911925033;314.34424663295033;463.4694393661496
156;1;2;14;16.78182607614441;0;0;0;0;0;0;0;0;116.97740062533053;11.139045527623134;1.222585143798244;100.4511081603101;15.088327970317803;1.233714400988156;80.4511081603101;11.088327970317803;1.233714400988156;444.61127391675717;501.2744189831743;295.0378863389183;444.6156449164669
157;1;2;14;16.64077937760613;0;0;0;0;0;0;0;0;117.30907010490158;11.515788892400895;1.0491343449582355;100.40324398220207;15.376006715147517;1.0515910622061475;80.40324398220207;11.376006715147517;1.0515910622061475;673.1860853224806;766.0190496582778;453.84930649581565;673.3237933301173
158;1;2;14;16.46586555459274;0;0;0;0;0;0;0;0;117.42668898965121;11.7484803031956;0.830509655958267;100.30502700275734;15.648148595122393;0.82203513875618;80.30502700275734;11.648148595122393;0.82203513875618;930.5296011200147;1068.4684615847546;636.7598642701087;930.7852286098677
159;3;2;14;16.2579766452039;0;0;0;0;0;0;0;0;109.23932822969456;11.870547755673197;0.756099288006774;100.28006921854956;15.870547755673197;0.756099288006774;80.39392782753731;11.839184484867104;0.767713607625499;943.394604687127;1157.8442658024367;684.8194610236906;685.1628172063333
160;3;2;14;16.01817285625739;0;0;0;0;0;0;0;0;109.26749865665631;12.020305824475699;0.9144046270581776;100.40793493055568;16.0203058244757;0.9144046270581776;80.31642151294143;11.886082821330293;0.9184805971982644;801.5360996310734;981.6471404973258;579.4981291907267;579.8890711612704
